,lon,lat,ele,sun,hum,pre,rai,N,cod
1805,72.3002777778,-7.09888888889,1660,0,0,10,5,2,37020030
1806,72.2525,-7.09361111111,850,0,0,10,5,2,37020040
1807,72.1158333333,-7.00611111111,370,0,1,10,5,3,37035010
1808,71.8905555556,-6.94638888889,148,3,1,3,5,4,37045010
1809,71.4197222222,-7.03722222222,100,0,0,9,5,2,37050010
1810,70.8516666667,-6.97416666667,150,0,0,9,5,2,37050040
1811,70.2655555556,-6.94027777778,100,0,0,9,5,2,37050050
1812,70.7380555556,-7.06944444444,128,3,2,9,5,4,37055010
1813,67.6402777778,-5.68277777778,70,0,0,9,5,2,38010030
1814,67.4911111111,-6.18222222222,50,3,2,9,5,4,38015030
1815,67.8341666667,-4.95694444444,79,0,0,9,5,2,38020020
1816,67.8588888889,-4.54583333333,88,0,0,9,5,2,38030010
1817,71.0405555556,-0.870277777778,200,0,0,1,2,2,42040010
1818,70.7347222222,-1.10055555556,190,0,0,1,2,2,42050020
1819,70.7761111111,-0.905,195,0,0,1,2,2,42060010
1820,70.7094444444,-1.21166666667,185,0,0,4,2,2,42070010
1821,70.2930555556,-1.31222222222,185,0,0,1,2,2,42070020
1822,69.9105555556,-0.993611111111,175,0,0,1,2,2,42070030
1823,69.9108333333,-1.19805555556,175,0,0,1,2,2,42080010
1824,69.8438888889,-1.07388888889,172,0,0,1,2,2,42080020
1825,76.6669444444,-1.08277777778,760,0,0,4,2,2,44010020
1826,76.6797222222,-1.20638888889,1400,0,0,9,2,2,44010030
1827,76.8169444444,-1.20194444444,2300,0,0,1,0,1,44010040
1828,76.4411111111,-0.961388888889,500,0,0,1,2,2,44010080
1829,76.5841666667,-1.28027777778,500,0,0,1,2,2,44010090
1830,76.5711111111,-1.69472222222,1510,0,0,9,2,2,44010100
1831,76.5413888889,-1.02666666667,430,0,0,4,2,2,44010110
1832,76.6191666667,-1.03416666667,440,3,1,1,2,4,44015010
1833,76.6686111111,-1.90027777778,2900,2,1,11,2,4,44015030
1834,76.6516666667,-1.15722222222,650,3,1,1,2,4,44015040
1835,75.4930555556,-1.48888888889,500,0,0,1,2,2,44030060
1836,75.4,-1.53333333333,265,0,0,10,5,2,44030070
1837,75.5083333333,-1.28916666667,260,0,0,1,2,2,44030080
1838,75.5594444444,-1.58888888889,244,3,1,1,2,4,44035020
1839,75.6608333333,-1.49972222222,280,3,1,1,2,4,44035030
1840,75.8705555556,-1.41944444444,300,0,0,1,2,2,44040020
1841,75.9613888889,-1.325,320,0,1,1,2,3,44045010
1842,75.7044444444,-1.195,270,3,1,1,2,4,44045020
1843,75.8075,-1.30333333333,300,3,1,1,2,4,44045030
1844,75.4005555556,-1.09888888889,250,0,0,1,2,2,44050010
1845,75.2361111111,-0.7375,219,3,1,9,0,3,44055010
1846,74.5516666667,0.114722222222,152,0,0,1,2,2,44100010
1847,74.665,0.0605555555556,153,3,1,1,2,4,44115020
1848,73.5338888889,0.486111111111,139,0,0,1,2,2,44120010
1849,74.0333333333,0.333333333333,145,0,0,1,2,2,44130020
1850,73.7730555556,0.915,143,0,0,1,2,2,44130030
1851,73.1933333333,0.629166666667,137,0,0,1,2,2,44130040
1852,72.7205555556,0.590833333333,134,0,0,1,2,2,44130060
1853,72.5472222222,0.698055555556,133,0,0,1,2,2,44130070
1854,72.4683333333,0.591388888889,132,0,0,1,2,2,44130080
1855,72.3816666667,0.616111111111,150,5,1,1,2,4,44135010
1856,73.0352777778,0.524722222222,137,0,0,1,2,2,44140020
1857,72.1447222222,0.559722222222,129,0,0,1,2,2,44150010
1858,70.8288888889,1.295,116,0,0,1,2,2,44150020
1859,70.5958333333,1.41777777778,114,0,0,1,2,2,44150030
1860,70.1802777778,1.5275,109,0,0,1,2,2,44150040
1861,71.1241666667,1.09833333333,118,0,0,1,2,2,44160020
1862,69.7252777778,1.28527777778,104,0,0,1,2,2,44180010
1863,69.5913888889,1.31166666667,102,0,0,1,2,2,44180020
1864,69.47,1.23416666667,101,0,0,1,2,2,44180030
1865,74.7625,-2.06277777778,300,3,2,9,5,4,46015010
1866,74.785,-1.73527777778,240,0,2,9,5,3,46015020
1867,75.1625,-1.64,270,3,1,1,5,4,46035010
1868,75.1505555556,-1.9175,285,3,1,1,5,4,46035020
1869,74.8433333333,-1.34083333333,300,0,0,1,2,2,46040010
1870,76.9,-1.15,2135,0,0,9,2,2,47010010
1871,76.9811111111,-1.11777777778,2070,0,0,9,2,2,47010020
1872,76.48,-0.473611111111,260,0,0,1,2,2,47010030
1873,76.93,-1.13388888889,2100,0,0,9,2,2,47010050
1874,76.95,-1.11666666667,2130,0,0,11,2,2,47010060
1875,77.0,-1.15,2075,0,0,9,2,2,47010080
1876,76.8833333333,-1.17888888889,2140,0,0,9,2,2,47010090
1877,76.9333333333,-1.16666666667,2065,0,0,11,2,2,47010100
1878,76.605,-0.685833333333,300,0,0,1,2,2,47010110
1879,77.0372222222,-1.13666666667,2300,0,0,1,2,2,47010150
1880,76.9833333333,-1.18333333333,2280,0,0,9,2,2,47010170
1881,76.845,-1.14527777778,3000,0,0,10,2,2,47010180
1882,76.8361111111,-0.489722222222,448,0,0,1,2,2,47010220
1883,77.1572222222,-0.99,2719,0,0,9,2,2,47010230
1884,76.8836111111,-1.17888888889,2100,3,1,11,2,4,47015040
1885,76.5702777778,-0.838888888889,358,3,1,1,2,4,47015070
1886,77.3036111111,-0.804722222222,1776,3,1,1,2,4,47015080
1887,76.9325,-1.16805555556,2067,3,1,9,2,4,47015090
1888,77.1613888889,-1.15972222222,2830,3,1,11,2,4,47015100
1889,76.9272222222,-0.279166666667,406,0,0,3,2,2,47020010
1890,77.0997222222,-0.476944444444,500,0,0,4,2,2,47020020
1891,76.3361111111,-0.395277777778,200,0,0,1,2,2,47030010
1892,75.6297222222,-0.0469444444444,195,0,0,1,2,2,47030020
1893,76.0780555556,-0.338055555556,240,0,0,1,2,2,47030030
1894,74.8502777778,-0.134166666667,190,0,1,1,2,3,47035020
1895,74.3866666667,0.559166666667,140,0,0,1,2,2,47040020
1896,74.0683333333,1.04944444444,135,0,0,1,2,2,47040030
1897,73.6188888889,1.25888888889,130,0,0,1,2,2,47040040
1898,73.4847222222,1.61055555556,125,0,0,1,2,2,47040050
1899,74.7761111111,-0.180555555556,147,3,1,1,2,4,47045010
1900,73.2094444444,1.74833333333,120,0,0,1,2,2,47060010
1901,72.6733333333,2.44361111111,93,0,0,4,2,2,47060020
1902,70.3655555556,3.78361111111,93,0,0,4,2,2,48010020
1903,69.9408333333,4.19361111111,84,1,1,4,2,4,48015010
1904,78.1222222222,-1.34027777778,1157,0,0,4,2,2,51020010
1905,78.7158333333,-1.36194444444,35,0,0,4,2,2,51020040
1906,78.4372222222,-1.41444444444,226,0,0,4,2,2,51020050
1907,78.6955555556,-1.55,16,2,1,4,2,4,51025010
1908,78.0925,-1.24833333333,1010,2,1,4,2,4,51025050
1909,78.6297222222,-1.63361111111,20,0,0,4,2,2,51030020
1910,78.73,-1.81916666667,1,1,1,4,2,4,51035020
1911,77.2216666667,-2.03277777778,1700,0,0,6,4,2,52010020
1912,77.3375,-1.73944444444,1700,0,0,11,4,2,52010030
1913,76.7375,-2.26222222222,1750,0,0,6,4,2,52010040
1914,76.7877777778,-2.23222222222,1288,0,0,6,4,2,52010050
1915,77.2166666667,-1.95444444444,622,0,0,11,3,2,52010060
1916,77.0497222222,-2.18694444444,750,0,0,6,4,2,52010080
1917,76.8483333333,-2.33222222222,920,0,0,6,4,2,52010100
1918,76.62,-2.33444444444,1820,0,0,6,4,2,52010110
1919,77.4294444444,-1.59444444444,500,0,0,2,4,2,52010140
1920,76.5888888889,-2.2925,2450,0,0,6,4,2,52010150
1921,77.1194444444,-2.26138888889,1685,0,0,6,4,2,52010160
1922,77.0527777778,-2.06861111111,680,0,0,11,4,2,52010180
1923,76.6105555556,-2.17222222222,2430,0,0,11,4,2,52010190
1924,76.6119444444,-2.25,2450,0,2,6,3,3,52015010
1925,77.0458333333,-2.14583333333,635,1,2,6,4,4,52015020
1926,76.9980555556,-2.045,840,0,0,6,4,2,52020010
1927,76.7816666667,-2.005,2272,0,0,11,4,2,52020020
1928,77.1144444444,-1.96888888889,720,0,0,11,4,2,52020030
1929,77.2394444444,-1.89944444444,350,0,0,11,4,2,52020040
1930,76.9913888889,-1.88,1400,0,0,11,4,2,52020050
1931,76.7827777778,-1.81416666667,2180,0,0,11,3,2,52020070
1932,76.7327777778,-1.95083333333,3100,0,0,11,2,2,52020180
1933,76.6733333333,-2.03,2760,0,0,11,2,2,52020190
1934,77.0038888889,-1.82972222222,1510,1,2,6,4,4,52025010
1935,76.8916666667,-1.75333333333,2300,1,2,11,3,4,52025020
1936,77.1586111111,-1.76027777778,1174,1,2,11,3,4,52025030
1937,76.7502777778,-2.19361111111,1870,1,2,6,3,4,52025050
1938,77.1925,-1.90527777778,580,0,2,11,4,3,52025060
1939,77.0,-1.65,1770,0,0,11,4,2,52030020
1940,77.1325,-1.58305555556,1745,0,0,6,4,2,52030030
1941,77.0302777778,-1.67388888889,1626,0,0,11,4,2,52030060
1942,77.2833333333,-1.55,1680,0,0,11,4,2,52030080
1943,76.9675,-1.595,2248,0,0,11,3,2,52030090
1944,77.3436111111,-1.61833333333,1005,0,0,2,4,2,52035020
1945,77.2833333333,-1.36666666667,2000,0,0,11,4,2,52040030
1946,77.1497222222,-1.40416666667,2020,0,0,11,4,2,52040040
1947,77.0302777778,-1.39722222222,1800,0,0,11,3,2,52040050
1948,77.1738888889,-1.28722222222,2576,0,0,11,4,2,52040060
1949,77.355,-1.28277777778,2590,0,0,6,4,2,52040070
1950,77.1352777778,-1.50527777778,2200,0,0,6,4,2,52040160
1951,77.3030555556,-1.19805555556,2710,2,2,2,2,4,52045010
1952,77.2908333333,-1.39388888889,1816,1,2,11,3,4,52045020
1953,77.0325,-1.53861111111,2190,1,2,6,3,4,52045030
1954,77.2675,-1.54916666667,1875,0,2,11,4,3,52045040
1955,77.1927777778,-1.19777777778,2850,0,0,11,2,2,52045070
1956,77.4394444444,-1.45444444444,1620,0,0,11,4,2,52050010
1957,77.5913888889,-1.34138888889,1578,0,0,11,4,2,52050020
1958,77.4791666667,-1.32222222222,2000,0,0,11,4,2,52050040
1959,77.6794444444,-1.22055555556,2834,0,0,11,3,2,52050050
1960,77.2997222222,-1.09944444444,2987,0,0,11,2,2,52050060
1961,77.3919444444,-1.09416666667,2420,0,0,11,4,2,52050080
1962,77.4994444444,-1.055,2550,0,0,11,4,2,52050090
1963,77.5813888889,-0.906666666667,2830,0,0,11,2,2,52050100
1964,77.7869444444,-0.907777777778,3092,0,0,11,2,2,52050110
1965,77.5027777778,-0.888055555556,2764,0,0,11,2,2,52050120
1966,77.8483333333,-0.811666666667,3100,0,0,11,6,2,52050130
1967,77.5261111111,-1.34805555556,1480,0,0,11,4,2,52050140
1968,77.6775,-0.856944444444,2961,1,1,11,2,4,52055010
1969,77.6366666667,-1.07055555556,3120,2,1,11,3,4,52055020
1970,77.465,-1.18416666667,1493,1,2,11,3,4,52055030
1971,77.2786111111,-1.16,2820,2,2,11,2,4,52055040
1972,77.5830555556,-1.37333333333,1500,0,2,11,4,3,52055060
1973,77.4666666667,-1.26666666667,1700,1,2,11,0,3,52055070
1974,77.3891666667,-1.1075,2800,1,2,11,3,4,52055090
1975,77.6380555556,-1.03027777778,3000,0,1,11,3,3,52055100
1976,77.6416666667,-1.52916666667,1770,0,0,6,3,2,52060040
1977,77.7758333333,-1.40472222222,840,0,0,4,2,2,52060050
1978,78.135,-1.6725,60,2,1,4,2,4,52065020
1979,78.1838888889,-1.765,165,0,0,1,2,2,52070010
1980,78.0833333333,-1.9,100,0,0,4,2,2,52070020
1981,77.5277777778,-1.73972222222,340,0,0,6,4,2,52070030
1982,77.5055555556,-1.65138888889,850,0,0,11,4,2,52080010
1983,78.6583333333,-2.03888888889,6,0,0,1,2,2,52090010
1984,78.4163888889,-2.19027777778,40,0,0,1,2,2,52090020
1985,78.4544444444,-2.505,10,0,0,1,6,2,53010020
1986,78.0911111111,-2.44166666667,30,0,0,1,2,2,53020010
1987,78.1127777778,-2.07916666667,80,0,0,1,2,2,53020020
1988,77.7727777778,-2.48555555556,20,0,0,4,2,2,53040010
1989,77.8833333333,-2.56666666667,10,2,1,4,2,4,53045010
1990,77.8947222222,-2.57416666667,10,2,1,4,2,4,53045030
1991,77.6636111111,-2.77361111111,30,0,0,4,2,2,53050020
1992,77.4661111111,-2.78861111111,40,0,0,4,2,2,53060010
1993,77.6216666667,-2.87166666667,30,0,0,4,2,2,53060020
1994,77.1,-2.48333333333,1010,0,0,4,3,2,53070020
1995,77.2488888889,-2.84527777778,80,0,0,8,2,2,53070030
1996,77.5358333333,-3.07694444444,30,0,0,4,3,2,53070050
1997,77.1538888889,-2.64027777778,230,0,0,4,3,2,53070060
1998,76.9563888889,-2.49555555556,2200,0,0,4,3,2,53070080
1999,76.9083333333,-2.7475,1600,0,0,4,3,2,53070090
2000,77.2591666667,-3.26055555556,70,0,0,4,2,2,53080010
2001,77.1355555556,-3.16722222222,130,0,0,8,2,2,53080020
2002,77.2113888889,-3.48222222222,15,0,0,4,3,2,53090030
2003,77.0669444444,-3.69777777778,20,0,0,4,3,2,53090040
2004,76.7086111111,-3.5175,1496,0,0,11,3,2,53100040
2005,76.7616666667,-3.78472222222,320,0,0,6,3,2,53110020
2006,76.715,-3.63333333333,701,0,0,2,3,2,53110030
2007,76.5397222222,-3.67805555556,1500,0,0,11,0,1,53110040
2008,76.5663888889,-3.64777777778,1580,0,0,11,4,2,53110100
2009,76.9922222222,-3.82,14,2,1,4,2,4,53115010
2010,77.0666666667,-3.88333333333,10,2,1,4,2,4,53115020
2011,76.5166666667,-3.81666666667,1360,1,1,11,0,3,53115030
2012,76.6930555556,-5.16472222222,90,0,0,4,2,2,54010010
2013,75.9788888889,-5.17166666667,1955,0,0,6,3,2,54010020
2014,76.1333333333,-5.33333333333,370,0,0,4,3,2,54010030
2015,75.9666666667,-5.41666666667,820,0,0,4,2,2,54010060
2016,76.0311111111,-5.23361111111,1530,2,1,6,2,4,54015010
2017,76.6963888889,-5.0975,35,0,0,4,2,2,54020010
2018,76.6063888889,-4.955,66,0,0,4,3,2,54020020
2019,76.2911111111,-4.90555555556,430,0,0,4,3,2,54020040
2020,76.2069444444,-4.83416666667,1870,0,0,4,2,2,54020050
2021,76.6483333333,-5.05527777778,70,0,0,4,2,2,54020060
2022,76.8277777778,-4.93277777778,50,0,0,4,2,2,54020080
2023,76.2319444444,-4.89833333333,1115,2,1,4,2,4,54025010
2024,76.65,-5.1,66,2,0,4,2,3,54025020
2025,76.2016666667,-4.57277777778,1640,0,0,11,3,2,54030010
2026,76.3533333333,-4.35666666667,1143,0,0,11,4,2,54030020
2027,76.3552777778,-4.49833333333,1870,0,0,6,4,2,54030030
2028,76.3166666667,-4.35,1750,0,0,11,4,2,54030090
2029,76.2333333333,-4.66666666667,1524,0,0,11,4,2,54030100
2030,76.15,-4.68333333333,1561,0,0,6,3,2,54030110
2031,76.2,-4.61666666667,1395,0,0,11,4,2,54030120
2032,76.2666666667,-4.51666666667,1376,0,0,2,4,2,54030140
2033,76.2666666667,-4.6,990,0,0,11,4,2,54030150
2034,76.2166666667,-4.76666666667,1850,0,0,6,3,2,54030160
2035,76.1166666667,-4.73333333333,1600,1,1,11,3,4,54035020
2036,77.2163888889,-4.18361111111,4,0,0,4,3,2,54070030
2037,77.0841666667,-4.06944444444,10,0,0,4,3,2,54070150
2038,76.99,-3.95361111111,50,2,1,4,2,4,54075020
2039,77.2761111111,-4.2225,5,2,1,4,2,4,54075040
2040,76.9341666667,-4.68805555556,40,2,1,4,2,4,54085010
2041,77.1355555556,-4.1625,30,0,0,4,2,2,54090010
2042,76.9761111111,-5.52361111111,30,0,0,4,3,2,55010010
2043,76.7744444444,-5.11805555556,57,0,0,4,2,2,55010020
2044,77.4044444444,-6.22333333333,4,2,1,4,3,4,56015010
2045,78.1741666667,-2.96277777778,10,2,1,4,2,4,57025010
